price;city;square;land_plot_surface;transport_exists_nearby;medical_service_exists_nearby;cluster
1295000.0;9.0;166.0;492.0;1.0;1.0;0
620200.0;11.0;118.0;482.0;0.0;0.0;1
450000.0;24.0;70.0;157.0;1.0;0.0;2
765000.0;22.0;132.0;340.0;1.0;0.0;2
710000.0;6.0;110.0;90.0;1.0;0.0;2
169900.0;13.0;30.0;0.0;1.0;0.0;2
1300000.0;13.0;240.0;500.0;1.0;1.0;0
1160000.0;9.0;175.0;240.0;1.0;0.0;2
399500.0;8.0;70.0;0.0;1.0;0.0;2
923180.0;24.0;110.0;784.0;0.0;0.0;1
496000.0;20.0;50.0;33.0;1.0;0.0;2
649000.0;31.0;101.0;194.0;0.0;0.0;1
696000.0;22.0;75.0;132.0;0.0;0.0;1
1300000.0;18.0;202.0;1137.0;1.0;1.0;0
1090000.0;8.0;196.0;114.0;1.0;0.0;2
1295000.0;8.0;280.0;408.0;1.0;0.0;2
888180.0;24.0;69.0;784.0;1.0;0.0;2
436000.0;0.0;72.0;328.0;1.0;0.0;2
618000.0;20.0;110.0;150.0;0.0;0.0;1
936000.0;11.0;115.0;218.0;1.0;0.0;2
80000.0;1.0;25.0;25.0;1.0;0.0;2
4450000.0;34.0;520.0;1275.0;1.0;0.0;0
1460000.0;22.0;265.0;500.0;1.0;0.0;0
690000.0;24.0;110.0;625.0;1.0;0.0;2
452000.0;0.0;96.0;328.0;0.0;0.0;1
550000.0;35.0;135.0;190.0;1.0;1.0;0
445000.0;0.0;91.0;328.0;1.0;0.0;2
598000.0;20.0;69.0;168.0;1.0;0.0;2
450000.0;13.0;93.0;333.0;1.0;1.0;0
750000.0;11.0;100.0;495.0;1.0;0.0;2
775000.0;32.0;103.0;126.0;1.0;1.0;0
546000.0;9.0;100.0;250.0;1.0;0.0;2
630000.0;7.0;90.0;354.0;1.0;0.0;2
399900.0;2.0;61.0;131.0;1.0;0.0;2
678000.0;35.0;196.0;320.0;0.0;0.0;1
840000.0;3.0;125.0;248.0;1.0;0.0;2
590000.0;7.0;82.0;354.0;1.0;0.0;2
620000.0;9.0;123.0;133.0;1.0;0.0;2
612000.0;7.0;104.0;354.0;1.0;0.0;2
461000.0;13.0;101.0;333.0;1.0;1.0;0
550000.0;35.0;133.0;210.0;1.0;0.0;2
899000.0;5.0;124.0;320.0;1.0;1.0;0
1150000.0;11.0;190.0;278.0;1.0;0.0;2
1095000.0;29.0;147.0;430.0;1.0;0.0;2
490000.0;0.0;105.0;225.0;0.0;0.0;1
750000.0;11.0;120.0;291.0;1.0;0.0;2
1275000.0;24.0;230.0;406.0;1.0;0.0;2
1180000.0;13.0;170.0;776.0;1.0;0.0;2
1150000.0;24.0;200.0;433.0;1.0;0.0;2
1550000.0;27.0;201.0;530.0;1.0;0.0;2
874000.0;7.0;130.0;330.0;1.0;1.0;0
1220000.0;22.0;170.0;250.0;1.0;0.0;2
2250000.0;29.0;272.0;567.0;1.0;0.0;0
1395000.0;3.0;195.0;402.0;1.0;0.0;2
1285000.0;31.0;134.0;240.0;1.0;0.0;2
880000.0;7.0;130.0;333.0;1.0;0.0;2
1360000.0;16.0;194.0;70.0;0.0;0.0;1
769000.0;0.0;175.0;500.0;1.0;1.0;0
379000.0;15.0;69.0;150.0;1.0;1.0;0
1270000.0;26.0;152.0;0.0;1.0;0.0;2
728000.0;20.0;128.0;43.0;1.0;0.0;2
458000.0;0.0;74.0;340.0;1.0;0.0;2
850000.0;18.0;135.0;181.0;1.0;0.0;2
890000.0;13.0;190.0;541.0;0.0;0.0;1
999000.0;2.0;340.0;442.0;0.0;0.0;1
515000.0;2.0;133.0;0.0;1.0;0.0;2
890000.0;0.0;132.0;498.0;1.0;1.0;0
455000.0;0.0;83.0;301.0;1.0;0.0;2
2550000.0;14.0;292.0;771.0;1.0;1.0;0
840000.0;20.0;100.0;249.0;0.0;0.0;1
890000.0;18.0;130.0;537.0;1.0;0.0;2
1248000.0;9.0;241.0;527.0;1.0;0.0;2
934000.0;9.0;206.0;0.0;1.0;0.0;2
845000.0;9.0;145.0;250.0;1.0;1.0;0
1090000.0;4.0;118.0;122.0;1.0;0.0;2
375000.0;11.0;70.0;104.0;1.0;0.0;2
699000.0;1.0;110.0;165.0;1.0;0.0;2
1320000.0;1.0;200.0;500.0;1.0;0.0;2
633000.0;24.0;104.0;230.0;1.0;0.0;2
379000.0;35.0;111.79;0.0;0.0;0.0;1
1960000.0;6.0;128.0;1000.0;1.0;0.0;2
843000.0;9.0;94.0;550.0;1.0;0.0;2
1700000.0;9.0;290.0;1873.0;0.0;0.0;1
663000.0;7.0;94.0;350.0;1.0;0.0;2
783000.0;8.0;94.0;350.0;1.0;0.0;2
835000.0;9.0;96.0;550.0;1.0;0.0;2
639000.0;0.0;110.0;370.0;1.0;0.0;2
1190000.0;22.0;111.0;332.0;1.0;0.0;2
1200000.0;9.0;129.0;673.0;1.0;0.0;2
1986000.0;6.0;162.0;1000.0;1.0;0.0;2
685000.0;24.0;118.0;230.0;1.0;0.0;2
685000.0;0.0;102.0;513.0;1.0;0.0;2
1250000.0;7.0;241.0;422.0;1.0;1.0;0
949000.0;6.0;182.0;1054.0;1.0;0.0;2
1690000.0;23.0;191.0;331.0;1.0;0.0;2
1695000.0;30.0;298.0;0.0;1.0;0.0;0
745000.0;16.0;98.0;307.0;1.0;0.0;2
799000.0;0.0;139.0;313.0;1.0;1.0;0
655000.0;7.0;96.0;350.0;1.0;0.0;2
1049000.0;27.0;156.0;469.0;1.0;0.0;2
849000.0;11.0;200.0;170.0;1.0;1.0;0
465000.0;18.0;129.0;0.0;1.0;1.0;0
520000.0;0.0;150.0;0.0;1.0;1.0;0
580000.0;11.0;88.0;255.0;1.0;0.0;2
365000.0;19.0;40.0;40.0;1.0;0.0;2
650000.0;9.0;85.0;234.0;1.0;0.0;2
836000.0;31.0;145.0;420.0;1.0;1.0;0
161000.0;28.0;23.0;0.0;1.0;0.0;2
1298000.0;11.0;177.0;360.0;1.0;0.0;2
750000.0;15.0;165.0;130.0;1.0;0.0;2
780000.0;24.0;103.0;0.0;1.0;0.0;2
1490000.0;24.0;225.0;811.0;1.0;1.0;0
499000.0;3.0;85.0;0.0;1.0;0.0;2
1345000.0;32.0;209.0;167.0;0.0;0.0;1
420000.0;20.0;50.0;0.0;1.0;0.0;2
599000.0;11.0;88.0;103.0;1.0;0.0;2
399000.0;11.0;74.0;195.0;1.0;0.0;2
916000.0;6.0;127.0;330.0;1.0;0.0;2
964000.0;9.0;139.0;230.0;1.0;1.0;0
420000.0;32.0;69.0;63.0;1.0;0.0;2
495000.0;2.0;93.0;50.0;0.0;0.0;1
1450000.0;33.0;175.0;0.0;1.0;0.0;2
800000.0;6.0;135.0;360.0;1.0;1.0;0
760000.0;18.0;90.0;358.0;1.0;0.0;2
1190000.0;20.0;150.0;232.0;1.0;1.0;0
1640000.0;20.0;200.0;200.0;1.0;1.0;0
732721.0;16.0;115.0;280.0;1.0;0.0;2
680000.0;30.0;97.0;163.0;1.0;0.0;2
465000.0;35.0;80.0;170.0;1.0;0.0;2
765000.0;7.0;120.0;350.0;1.0;1.0;0
635000.0;9.0;94.0;200.0;1.0;0.0;2
1250000.0;30.0;208.0;232.0;1.0;0.0;2
799000.0;23.0;99.0;0.0;1.0;1.0;0
899000.0;9.0;122.0;180.0;1.0;1.0;0
1160000.0;5.0;210.0;300.0;0.0;0.0;1
640000.0;2.0;100.0;448.0;1.0;0.0;2
940000.0;9.0;146.0;190.0;1.0;0.0;2
947000.0;6.0;129.0;287.0;0.0;0.0;1
399000.0;11.0;69.0;338.0;1.0;0.0;2
1245000.0;30.0;165.0;145.0;1.0;1.0;0
484400.0;11.0;103.0;229.0;1.0;0.0;2
249000.0;15.0;42.0;0.0;1.0;0.0;2
1295000.0;30.0;204.0;310.0;1.0;1.0;0
940000.0;28.0;97.0;0.0;1.0;0.0;2
895000.0;16.0;103.0;211.0;1.0;0.0;2
299000.0;2.0;69.0;124.0;0.0;0.0;1
999000.0;11.0;145.0;423.0;1.0;1.0;0
299000.0;24.0;60.0;227.0;1.0;1.0;0
837000.0;8.0;123.0;136.0;0.0;0.0;1
465000.0;0.0;77.0;75.0;1.0;0.0;2
1330000.0;7.0;403.0;413.0;1.0;0.0;2
350000.0;35.0;102.0;225.0;1.0;1.0;0
665000.0;24.0;124.0;190.0;0.0;0.0;1
1090000.0;0.0;152.0;400.0;1.0;1.0;0
1244000.0;27.0;165.0;507.0;0.0;0.0;1
499000.0;2.0;70.0;105.0;1.0;1.0;0
429000.0;23.0;58.0;0.0;1.0;0.0;2
1100000.0;27.0;160.0;305.0;1.0;0.0;2
565000.0;11.0;107.0;116.0;1.0;0.0;2
1590000.0;12.0;185.0;216.0;1.0;0.0;2
699000.0;7.0;132.0;315.0;0.0;0.0;1
1200000.0;31.0;150.0;312.0;1.0;0.0;2
471600.0;27.0;65.0;114.0;1.0;0.0;2
849000.0;23.0;175.0;0.0;1.0;1.0;0
895000.0;28.0;117.0;237.0;1.0;0.0;2
1150000.0;30.0;149.0;299.0;0.0;0.0;1
339900.0;11.0;56.0;102.0;1.0;0.0;2
899000.0;2.0;104.0;144.0;1.0;0.0;2
1350000.0;27.0;160.0;901.0;1.0;0.0;2
1100000.0;22.0;190.0;150.0;1.0;0.0;2
1099960.0;32.0;153.0;0.0;1.0;0.0;2
490000.0;35.0;150.0;131.0;1.0;1.0;0
995000.0;9.0;200.0;230.0;1.0;0.0;2
710000.0;33.0;120.0;300.0;0.0;0.0;1
715000.0;1.0;105.0;0.0;1.0;0.0;2
715000.0;1.0;105.0;0.0;1.0;0.0;2
659000.0;13.0;115.0;349.0;1.0;0.0;2
307000.0;19.0;32.0;32.0;1.0;0.0;2
1390000.0;17.0;165.0;200.0;0.0;0.0;1
450000.0;30.0;57.0;0.0;1.0;0.0;2
1099000.0;11.0;153.0;700.0;1.0;0.0;2
710000.0;11.0;100.0;160.0;1.0;0.0;2
545000.0;6.0;90.0;303.0;1.0;0.0;2
550000.0;35.0;150.0;210.0;0.0;0.0;1
520000.0;11.0;110.0;158.0;1.0;0.0;2
999000.0;11.0;145.0;423.0;1.0;0.0;2
795000.0;27.0;95.0;361.0;0.0;0.0;1
499000.0;2.0;110.0;0.0;0.0;0.0;1
955000.0;20.0;156.0;300.0;0.0;0.0;1
730000.0;5.0;100.0;252.0;0.0;0.0;1
885000.0;6.0;117.0;90.0;0.0;0.0;1
1350000.0;14.0;200.0;840.0;0.0;0.0;1
1190000.0;9.0;124.0;146.0;1.0;1.0;0
999000.0;6.0;131.0;240.0;0.0;0.0;1
1350000.0;9.0;141.0;174.0;0.0;0.0;1
765000.0;6.0;86.0;0.0;0.0;0.0;1
695000.0;9.0;117.0;377.0;1.0;1.0;0
699000.0;2.0;140.0;450.0;0.0;0.0;1
495000.0;2.0;59.0;0.0;0.0;0.0;1
799000.0;11.0;105.0;424.0;1.0;1.0;0
219000.0;27.0;45.0;127.0;0.0;0.0;1
745000.0;7.0;111.0;288.0;0.0;0.0;1
715000.0;2.0;107.0;80.0;0.0;0.0;1
1390000.0;16.0;200.0;208.0;0.0;0.0;1
639000.0;11.0;134.0;152.0;1.0;0.0;2
670000.0;11.0;85.0;0.0;0.0;0.0;1
645000.0;9.0;90.0;230.0;0.0;0.0;1
799000.0;31.0;112.0;112.0;0.0;0.0;1
1390000.0;33.0;193.0;830.0;0.0;0.0;1
715000.0;2.0;107.0;160.0;0.0;0.0;1
547000.0;18.0;70.0;185.0;0.0;0.0;1
1110000.0;27.0;140.0;448.0;0.0;0.0;1
997000.0;9.0;99.0;134.0;0.0;0.0;1
1440000.0;28.0;150.0;253.0;1.0;0.0;2
980000.0;8.0;215.0;258.0;0.0;0.0;1
460000.0;0.0;70.0;270.0;0.0;0.0;1
698000.0;11.0;100.0;225.0;0.0;0.0;1
738000.0;16.0;74.0;65.0;0.0;0.0;1
910000.0;34.0;142.0;640.0;0.0;0.0;1
942000.0;31.0;145.0;349.0;1.0;0.0;2
1090000.0;12.0;130.0;92.0;0.0;0.0;1
730000.0;6.0;90.0;315.0;0.0;0.0;1
670000.0;1.0;95.0;120.0;0.0;0.0;1
699000.0;2.0;140.0;450.0;0.0;0.0;1
1550000.0;22.0;166.0;344.0;1.0;1.0;0
485000.0;2.0;100.0;140.0;0.0;0.0;1
555000.0;2.0;74.0;166.0;1.0;0.0;2
699000.0;11.0;150.0;331.0;0.0;0.0;1
282000.0;11.0;77.0;0.0;0.0;0.0;1
618800.0;11.0;80.0;179.0;0.0;0.0;1
789000.0;6.0;1232.0;121.0;1.0;0.0;0
1085000.0;31.0;130.0;243.0;1.0;0.0;2
785000.0;8.0;105.0;0.0;1.0;0.0;2
462000.0;8.0;60.0;0.0;0.0;0.0;1
