price;city;square;land_plot_surface;medical_service_exists_nearby;cluster
550000.0;35.0;150.0;210.0;0.0;1
520000.0;11.0;110.0;158.0;0.0;1
999000.0;11.0;145.0;423.0;0.0;1
795000.0;27.0;95.0;361.0;0.0;1
499000.0;2.0;110.0;0.0;0.0;1
955000.0;20.0;156.0;300.0;0.0;1
730000.0;5.0;100.0;252.0;0.0;1
885000.0;6.0;117.0;90.0;0.0;1
1350000.0;14.0;200.0;840.0;0.0;0
1190000.0;9.0;124.0;146.0;1.0;2
999000.0;6.0;131.0;240.0;0.0;1
1350000.0;9.0;141.0;174.0;0.0;1
765000.0;6.0;86.0;0.0;0.0;1
695000.0;9.0;117.0;377.0;1.0;2
699000.0;2.0;140.0;450.0;0.0;1
495000.0;2.0;59.0;0.0;0.0;1
799000.0;11.0;105.0;424.0;1.0;2
219000.0;27.0;45.0;127.0;0.0;1
745000.0;7.0;111.0;288.0;0.0;1
715000.0;2.0;107.0;80.0;0.0;1
1390000.0;16.0;200.0;208.0;0.0;0
639000.0;11.0;134.0;152.0;0.0;1
670000.0;11.0;85.0;0.0;0.0;1
645000.0;9.0;90.0;230.0;0.0;1
799000.0;31.0;112.0;112.0;0.0;1
1390000.0;33.0;193.0;830.0;0.0;0
715000.0;2.0;107.0;160.0;0.0;1
547000.0;18.0;70.0;185.0;0.0;1
1110000.0;27.0;140.0;448.0;0.0;0
997000.0;9.0;99.0;134.0;0.0;1
1440000.0;28.0;150.0;253.0;0.0;0
980000.0;8.0;215.0;258.0;0.0;0
460000.0;0.0;70.0;270.0;0.0;1
698000.0;11.0;100.0;225.0;0.0;1
738000.0;16.0;74.0;65.0;0.0;1
910000.0;34.0;142.0;640.0;0.0;0
942000.0;31.0;145.0;349.0;0.0;0
1090000.0;12.0;130.0;92.0;0.0;1
730000.0;6.0;90.0;315.0;0.0;1
670000.0;1.0;95.0;120.0;0.0;1
699000.0;2.0;140.0;450.0;0.0;1
1550000.0;22.0;166.0;344.0;1.0;2
485000.0;2.0;100.0;140.0;0.0;1
555000.0;2.0;74.0;166.0;0.0;1
699000.0;11.0;150.0;331.0;0.0;1
282000.0;11.0;77.0;0.0;0.0;1
618800.0;11.0;80.0;179.0;0.0;1
789000.0;6.0;1232.0;121.0;0.0;0
1085000.0;31.0;130.0;243.0;0.0;0
785000.0;8.0;105.0;0.0;0.0;1
462000.0;8.0;60.0;0.0;0.0;1
