list_id;price;city;lat;lng;type;square;land_plot_surface;rooms;bedrooms;nb_bathrooms;nb_shower_room;energy_rate;ges;nb_floors;nb_parkings;annual_charges;transport_exists_nearby;school_exists_nearby;medical_service_exists_nearby;centre_of_town_exists_nearby;nb_square_meter_basement;nb_square_meter_balcony
2867464087.0;475000.0;20.0;48.815704792691896;2.301362777736977;1.0;53.0;110.0;3.0;2.0;1.0;1.0;11.0;10.0;1.0;0.0;2395.0;1.0;0.0;0.0;1.0;13.0;0.0
2944395938.0;640000.0;24.0;48.88393867472192;2.207252130972917;0.0;100.0;151.0;5.0;3.0;2.0;2.0;8.0;8.0;2.0;1.0;1500.0;1.0;1.0;0.0;1.0;30.0;0.0
2960356022.0;1880000.0;30.0;48.86547655861149;2.2118840190890423;1.0;215.0;553.0;8.0;4.0;2.0;2.0;8.0;8.0;1.0;3.0;3000.0;1.0;1.0;0.0;0.0;0.0;8.0
2960353101.0;890000.0;9.0;48.78230822710668;2.2385485556674785;1.0;134.0;160.0;5.0;4.0;2.0;0.0;6.0;6.0;1.0;1.0;4692.0;1.0;1.0;0.0;1.0;0.0;0.0
2960038186.0;689000.0;35.0;48.94246512132239;2.330747574146847;1.0;192.0;480.0;7.0;5.0;1.0;1.0;9.0;9.0;3.0;3.0;1800.0;1.0;1.0;0.0;1.0;0.0;0.0
2849333243.0;529000.0;18.0;48.78188755499004;2.2604438910382587;1.0;128.0;0.0;4.0;3.0;2.0;1.0;7.0;7.0;1.0;0.0;1200.0;1.0;0.0;0.0;1.0;0.0;0.0
2957955486.0;998000.0;30.0;48.86887149300792;2.2270653861262515;1.0;191.0;0.0;8.0;3.0;2.0;0.0;8.0;8.0;3.0;1.0;4590.0;1.0;1.0;1.0;1.0;0.0;28.0
2951376701.0;309000.0;11.0;48.91779630175473;2.239450468123094;1.0;107.0;161.0;5.0;3.0;1.0;1.0;4.0;3.0;3.0;1.0;2500.0;1.0;1.0;1.0;1.0;0.0;0.0
2940602870.0;369000.0;24.0;48.88369258046136;2.19276721214278;1.0;74.0;180.0;3.0;2.0;1.0;0.0;9.0;9.0;2.0;0.0;2585.0;1.0;1.0;0.0;1.0;0.0;0.0
2929426493.0;1030000.0;31.0;48.825460816683446;2.203232601453471;1.0;188.0;0.0;7.0;5.0;2.0;1.0;8.0;8.0;3.0;1.0;2587.0;1.0;1.0;0.0;1.0;32.0;0.0
2901893806.0;676000.0;27.0;48.86828068833784;2.161716602601975;1.0;114.0;212.0;5.0;4.0;1.0;1.0;11.0;10.0;1.0;2.0;4325.0;0.0;0.0;0.0;0.0;0.0;0.0
2838245748.0;860000.0;32.0;48.81853304719531;2.285962915534256;1.0;97.0;90.0;5.0;3.0;1.0;1.0;10.0;10.0;1.0;0.0;2547.0;1.0;1.0;0.0;1.0;41.15;0.0
2960356017.0;839000.0;9.0;48.80020022274961;2.2663003016253573;1.0;167.0;200.0;7.0;5.0;2.0;1.0;9.0;6.0;4.0;1.0;3000.0;0.0;0.0;0.0;0.0;140.0;15.0
2960041062.0;530000.0;0.0;48.75050475479021;2.297958942914073;1.0;90.0;344.0;5.0;5.0;1.0;1.0;10.0;7.0;2.0;1.0;2255.0;1.0;1.0;0.0;1.0;0.0;0.0
2959777212.0;1249000.0;20.0;48.811878070476375;2.2804320801631626;1.0;164.0;0.0;6.0;4.0;3.0;3.0;6.0;5.0;4.0;0.0;200.0;0.0;0.0;0.0;0.0;20.0;0.0
2949584247.0;1600000.0;11.0;48.92152896204455;2.2280571533595803;1.0;260.0;209.0;20.0;10.0;10.0;1.0;8.0;6.0;1.0;0.0;3454.4699451667266;0.0;0.0;0.0;0.0;0.0;0.0
2944601063.0;580000.0;11.0;48.923792096442966;2.252360173410757;1.0;113.0;164.0;4.0;3.0;2.0;1.0;7.0;7.0;1.0;1.0;1620.0;1.0;0.0;0.0;1.0;0.0;0.0
2961639013.0;599000.0;24.0;48.88102;2.21963;0.0;80.0;133.0;4.0;3.0;1.0;1.0;12.0;12.0;1.0;0.0;2250.678423143536;1.0;1.0;0.0;1.0;11.0;10.0
2930940896.0;1149000.0;27.0;48.86009188992234;2.190493494831724;1.0;213.0;90.0;6.0;5.0;2.0;1.0;7.0;5.0;2.0;4.0;300.0;0.0;0.0;0.0;0.0;0.0;0.0
2919150606.0;866000.0;6.0;48.79963248243748;2.1981200544971915;1.0;111.0;855.0;5.0;3.0;1.0;0.0;10.0;10.0;2.0;0.0;4700.0;0.0;0.0;0.0;0.0;111.0;0.0
2915674539.0;587000.0;30.0;48.86626435166319;2.215716239290927;1.0;63.0;197.0;3.0;2.0;1.0;1.0;11.0;11.0;1.0;0.0;3000.0;1.0;1.0;0.0;1.0;0.0;0.0
2853146493.0;1220000.0;30.0;48.86863887147088;2.226909530465648;1.0;175.0;123.0;7.0;5.0;1.0;2.0;7.0;7.0;4.0;1.0;2500.0;0.0;0.0;0.0;0.0;0.0;0.0
2915512446.0;669000.0;0.0;48.76344709175702;2.2952737338110434;1.0;110.0;186.0;6.0;4.0;1.0;1.0;7.0;7.0;1.0;1.0;2321.499618288468;1.0;1.0;0.0;1.0;0.0;0.0
2948857110.0;680000.0;27.0;48.86379114090549;2.189461218067643;1.0;114.0;0.0;7.0;4.0;1.0;0.0;7.0;7.0;3.0;1.0;1196.0;1.0;1.0;0.0;1.0;20.0;0.0
2776941820.0;350000.0;27.0;48.87927357345685;2.1958983186782524;1.0;50.0;70.0;4.0;1.0;1.0;1.0;10.0;10.0;2.0;1.0;945.0;1.0;1.0;1.0;1.0;0.0;0.0
2961692297.0;820000.0;12.0;48.9052586108612;2.270960354379904;1.0;105.0;177.0;4.0;3.0;1.0;1.0;10.0;10.0;3.0;0.0;2750.0;1.0;1.0;0.0;1.0;0.0;0.0
2955523824.0;1745000.0;33.0;48.82760892706888;2.148984837663966;1.0;220.0;828.0;9.0;4.0;2.0;1.0;7.0;7.0;2.0;2.0;3000.0;1.0;1.0;0.0;1.0;0.0;0.0
2940521721.0;1245000.0;9.0;48.80773677780792;2.252387560853204;1.0;210.0;650.0;8.0;5.0;3.0;2.0;9.0;8.0;2.0;2.0;3105.0;1.0;0.0;0.0;1.0;170.0;0.0
2926413218.0;770000.0;7.0;48.77033572679613;2.2760115685899804;1.0;115.0;227.0;5.0;3.0;2.0;2.0;7.0;7.0;2.0;3.0;1050.0;1.0;1.0;0.0;1.0;0.0;0.0
2952812966.0;1050000.0;28.0;48.84974965540962;2.2204607757309627;1.0;150.0;218.0;6.0;4.0;1.0;1.0;9.0;6.0;2.0;1.0;820.0;1.0;0.0;0.0;1.0;0.0;0.0
2942517218.0;549000.0;9.0;48.782724071193805;2.2290165379261526;1.0;96.0;252.0;5.0;3.0;1.0;1.0;10.0;10.0;2.0;1.0;2550.0;1.0;1.0;0.0;1.0;0.0;0.0
2955635537.0;815000.0;18.0;48.780212003131325;2.262122674880423;1.0;154.0;199.0;4.0;3.0;3.0;2.0;7.0;7.0;2.0;1.0;1480.0;1.0;1.0;0.0;1.0;0.0;0.0
2946218412.0;899000.0;29.0;48.77121467135935;2.310658828381699;1.0;125.0;373.0;6.0;4.0;1.0;2.0;10.0;10.0;3.0;1.0;3285.0;1.0;1.0;0.0;1.0;0.0;0.0
2658870411.0;1249000.0;34.0;48.82523862307183;2.197167168866473;1.0;310.0;350.0;10.0;6.0;2.0;2.0;8.0;8.0;1.0;0.0;2400.0;0.0;0.0;0.0;0.0;0.0;0.0
2917446185.0;995000.0;16.0;48.8220510015718;2.269297283667927;1.0;105.0;146.0;5.0;3.0;1.0;1.0;9.0;9.0;1.0;1.0;2460.0;0.0;0.0;0.0;0.0;0.0;0.0
2922843577.0;790000.0;0.0;48.7373707411871;2.303146228260524;1.0;160.0;150.0;6.0;5.0;2.0;1.0;7.0;5.0;3.0;2.0;2750.0;1.0;1.0;0.0;1.0;0.0;147.06
2945081683.0;550000.0;0.0;48.74244112436526;2.294936676540279;1.0;146.0;282.0;6.0;3.0;1.0;1.0;8.0;8.0;2.0;1.0;2430.0;1.0;1.0;0.0;1.0;44.24;0.0
2939201534.0;899000.0;24.0;48.883424858142426;2.1966694405408687;1.0;140.0;350.0;5.0;3.0;1.0;1.0;7.0;5.0;2.0;2.0;1850.0;0.0;0.0;0.0;0.0;140.0;0.0
2948246581.0;719000.0;1.0;48.90959905664522;2.280491553797099;1.0;98.0;95.0;4.0;3.0;1.0;1.0;8.0;8.0;1.0;0.0;2354.5;0.0;0.0;0.0;0.0;0.0;0.0
2944072156.0;675000.0;24.0;48.884566898351856;2.2044586592633366;1.0;98.0;0.0;4.0;3.0;1.0;1.0;6.0;5.0;2.0;1.0;2360.0;1.0;1.0;0.0;1.0;1.0;0.0
2887202865.0;1685000.0;27.0;48.86051963884016;2.1511568537788124;1.0;290.0;2500.0;5.0;5.0;2.0;0.0;7.0;5.0;3.0;2.0;1296.0;1.0;0.0;0.0;1.0;0.0;0.0
2850384719.0;385000.0;11.0;48.9256266028664;2.236799037845378;1.0;81.0;0.0;4.0;3.0;1.0;1.0;9.0;9.0;1.0;1.0;2335.0;0.0;0.0;0.0;0.0;0.0;0.0
2619722636.0;1380000.0;34.0;48.82346918328934;2.169408815700748;1.0;168.0;500.0;5.0;4.0;3.0;3.0;9.0;6.0;2.0;2.0;311.0;1.0;1.0;1.0;1.0;100.0;0.0
2950952781.0;1470000.0;27.0;48.86709244015959;2.20056723345516;1.0;190.0;453.0;6.0;4.0;1.0;2.0;8.0;8.0;2.0;1.0;5730.0;1.0;0.0;0.0;1.0;70.0;0.0
2931486221.0;725000.0;24.0;48.88193541559167;2.2058352255367324;1.0;130.0;286.0;5.0;3.0;1.0;1.0;7.0;7.0;2.0;3.0;1445.0;1.0;1.0;1.0;1.0;0.0;0.0
2752214915.0;698000.0;3.0;48.92538957674335;2.272822370217126;1.0;111.0;148.0;6.0;3.0;2.0;2.0;10.0;10.0;1.0;1.0;2642.5;1.0;0.0;0.0;1.0;0.0;0.0
2731366103.0;2700000.0;29.0;48.77750195519764;2.286833015825307;1.0;416.0;736.0;9.0;7.0;1.0;1.0;11.0;11.0;3.0;0.0;5000.0;1.0;1.0;1.0;1.0;0.0;0.0
2629674518.0;1099000.0;0.0;48.7519245627959;2.284890822609752;1.0;220.0;486.0;8.0;5.0;1.0;1.0;8.0;8.0;2.0;1.0;3100.0;0.0;0.0;0.0;0.0;100.0;0.0
2961624072.0;620000.0;11.0;48.911023515153225;2.235177696964392;1.0;120.0;185.0;6.0;4.0;2.0;1.0;8.0;6.0;1.0;1.0;2115.0;1.0;0.0;0.0;0.0;55.0;0.0
2901599709.0;1055000.0;32.0;48.8197599927589;2.282684543481809;1.0;193.0;0.0;7.0;5.0;3.0;3.0;8.0;8.0;1.0;0.0;2040.0;1.0;1.0;0.0;0.0;0.0;0.0
2948667907.0;650000.0;27.0;48.85180745305224;2.181530454480268;1.0;89.0;149.0;4.0;3.0;1.0;2.0;10.0;7.0;2.0;0.0;2195.0;1.0;1.0;0.0;1.0;0.0;0.0
2906051969.0;1098000.0;9.0;48.80999848945376;2.275539093500236;1.0;140.0;310.0;7.0;5.0;3.0;3.0;9.0;8.0;3.0;1.0;3660.0;1.0;1.0;1.0;1.0;0.0;0.0
2948271461.0;1049000.0;31.0;48.82185428504719;2.2232638447561826;1.0;220.0;507.0;10.0;4.0;2.0;1.0;7.0;7.0;1.0;3.0;2789.5113424827405;1.0;1.0;0.0;1.0;0.0;0.0
2923878791.0;725000.0;0.0;48.75778626815123;2.3093563414469584;1.0;190.0;380.0;8.0;4.0;2.0;2.0;8.0;8.0;3.0;1.0;2565.0;1.0;0.0;0.0;0.0;190.0;0.0
2919410529.0;499000.0;2.0;48.7959646951003;2.310260696448905;1.0;70.0;105.0;4.0;3.0;1.0;1.0;10.0;10.0;3.0;0.0;2117.6029920359306;1.0;1.0;0.0;1.0;0.0;0.0
2957423654.0;750000.0;9.0;48.79957530999772;2.253728466447104;1.0;112.0;313.0;5.0;4.0;1.0;1.0;7.0;5.0;1.0;2.0;990.0;1.0;1.0;0.0;0.0;0.0;0.0
2937250493.0;750000.0;8.0;48.80699;2.28632;1.0;145.0;182.0;4.0;3.0;2.0;0.0;8.0;6.0;3.0;2.0;1430.0;1.0;1.0;0.0;1.0;56.0;0.0
2857811778.0;1265000.0;27.0;48.87254385759181;2.207140784514324;1.0;165.0;638.0;5.0;3.0;1.0;1.0;8.0;6.0;1.0;5.0;2515.0;0.0;0.0;0.0;0.0;165.0;0.0
2499750956.0;420000.0;11.0;48.92118164193971;2.255235092317995;1.0;61.0;76.0;3.0;2.0;1.0;1.0;9.0;9.0;1.0;0.0;1745.0;1.0;1.0;0.0;1.0;0.0;0.0
2946496387.0;549000.0;7.0;48.771393935513366;2.255706669568008;1.0;68.0;567.0;4.0;3.0;1.0;1.0;11.0;11.0;1.0;1.0;2530.0;1.0;1.0;0.0;1.0;0.0;0.0
2938881140.0;980000.0;0.0;48.754239209379165;2.285493743191174;1.0;289.0;264.0;6.0;4.0;2.0;2.0;5.0;5.0;3.0;1.0;910.0;1.0;1.0;0.0;1.0;60.0;27.3
2952158544.0;1090000.0;26.0;48.88076844866444;2.234668838822055;1.0;140.0;0.0;7.0;3.0;2.0;2.0;7.0;5.0;3.0;1.0;1580.0;1.0;1.0;1.0;1.0;17.0;0.0
2945015907.0;800000.0;24.0;48.88340970756634;2.197250225725016;1.0;140.0;167.0;5.0;4.0;1.0;2.0;6.0;5.0;2.0;1.0;920.0;0.0;0.0;0.0;0.0;52.0;0.0
2846234891.0;995000.0;6.0;48.814817137044045;2.181950287436781;1.0;140.0;388.0;5.0;4.0;1.0;1.0;7.0;7.0;3.0;1.0;870.0;0.0;0.0;0.0;0.0;0.0;0.0
2956459900.0;1250000.0;1.0;48.91092738440836;2.2865693453423868;1.0;150.0;295.0;7.0;5.0;1.0;1.0;9.0;9.0;2.0;2.0;4050.0;1.0;1.0;1.0;1.0;0.0;0.0
2951894154.0;478400.0;6.0;48.80279720428651;2.193045753196741;1.0;68.0;100.0;3.0;2.0;1.0;1.0;9.0;9.0;1.0;0.0;1695.0;0.0;0.0;0.0;0.0;0.0;0.0
2947038822.0;2190000.0;9.0;48.80896032772139;2.271320371628418;1.0;230.0;1334.0;8.0;7.0;1.0;2.0;9.0;9.0;3.0;1.0;6633.85;1.0;0.0;0.0;1.0;0.0;0.0
2921243683.0;599000.0;7.0;48.77694569018792;2.2751880438340946;1.0;120.0;315.0;6.0;5.0;2.0;2.0;11.0;8.0;3.0;1.0;9390.0;1.0;1.0;1.0;1.0;0.0;0.0
2951428340.0;245000.0;1.0;48.92196143397096;2.283608662321256;1.0;40.0;0.0;3.0;2.0;1.0;1.0;9.0;6.0;1.0;0.0;1030.0;1.0;0.0;0.0;1.0;20.0;0.0
2948546540.0;995000.0;16.0;48.819777246415406;2.2453704977558866;1.0;137.0;186.0;8.0;6.0;2.0;1.0;10.0;10.0;4.0;1.0;5265.5;1.0;1.0;0.0;0.0;48.0;0.0
2729624342.0;1195000.0;16.0;48.81700977694232;2.273617556816373;1.0;198.0;397.0;7.0;5.0;2.0;2.0;8.0;8.0;2.0;1.0;2901.086474384141;1.0;0.0;0.0;1.0;0.0;0.0
2958438915.0;1070000.0;27.0;48.85234242319255;2.185659081939205;1.0;124.0;276.0;7.0;4.0;1.0;1.0;9.0;8.0;1.0;0.0;3070.0;1.0;1.0;0.0;0.0;0.0;0.0
2940695930.0;499000.0;24.0;48.88468864221255;2.21544832023506;1.0;85.0;0.0;4.0;3.0;1.0;1.0;9.0;5.0;1.0;0.0;1350.0;1.0;1.0;0.0;0.0;0.0;0.0
2938643540.0;570000.0;11.0;48.92048542947581;2.2469013943123075;1.0;131.0;342.0;5.0;3.0;1.0;1.0;9.0;9.0;1.0;0.0;2208.923313763611;1.0;1.0;0.0;1.0;0.0;0.0
2902059618.0;715000.0;26.0;48.885402458866494;2.225071204285607;1.0;100.0;183.0;5.0;3.0;1.0;1.0;7.0;8.0;3.0;3.0;2500.0;1.0;1.0;0.0;1.0;0.0;0.0
2955028635.0;1590000.0;33.0;48.84383485308833;2.1615844191137;1.0;193.0;200.0;7.0;4.0;4.0;4.0;7.0;7.0;3.0;2.0;1865.0;1.0;0.0;0.0;1.0;0.0;0.0
2940151795.0;600000.0;27.0;48.86499756298084;2.191235619610413;1.0;90.0;563.0;4.0;3.0;2.0;1.0;10.0;10.0;1.0;3.0;2245.560595493613;1.0;1.0;0.0;1.0;31.0;28.0
2883299672.0;798000.0;16.0;48.81863084673967;2.2576075104574125;1.0;105.0;131.0;5.0;4.0;1.0;1.0;9.0;9.0;4.0;1.0;1940.0;1.0;1.0;1.0;1.0;22.0;0.0
2887052776.0;325000.0;2.0;48.80588200202242;2.318132473844648;1.0;72.0;0.0;4.0;2.0;1.0;1.0;10.0;10.0;3.0;0.0;2000.0;1.0;0.0;0.0;0.0;0.0;0.0
2877213310.0;690000.0;27.0;48.87383759768381;2.200231205737204;1.0;107.0;0.0;5.0;3.0;3.0;3.0;7.0;7.0;2.0;0.0;1185.0;1.0;1.0;1.0;1.0;0.0;30.0
2947231631.0;845000.0;24.0;48.89312688996697;2.187267327529624;1.0;164.0;0.0;7.0;5.0;3.0;2.0;8.0;6.0;3.0;0.0;3580.0;1.0;0.0;0.0;1.0;33.0;45.0
2946983101.0;880000.0;2.0;48.79691411954804;2.304271639298432;1.0;185.0;210.0;7.0;5.0;1.0;2.0;8.0;7.0;3.0;1.0;3130.0;1.0;1.0;0.0;1.0;18.0;0.0
2943707996.0;945000.0;17.0;48.910202596124414;2.2423398922124727;1.0;120.0;115.0;6.0;4.0;2.0;2.0;8.0;8.0;2.0;1.0;2000.0;0.0;0.0;0.0;0.0;0.0;0.0
2961622072.0;1850000.0;22.0;48.81608877322879;2.226234649512675;1.0;211.0;445.0;7.0;5.0;3.0;3.0;7.0;5.0;2.0;1.0;3250.0;0.0;0.0;0.0;0.0;0.0;0.0
2948209344.0;850000.0;24.0;48.895434004403135;2.194527429294652;1.0;149.0;500.0;6.0;3.0;1.0;1.0;7.0;7.0;2.0;2.0;1385.0;1.0;1.0;1.0;1.0;0.0;0.0
2902388791.0;850000.0;9.0;48.80066337150067;2.2687949641535314;1.0;127.0;400.0;5.0;3.0;1.0;1.0;10.0;7.0;2.0;0.0;2770.0;0.0;0.0;0.0;0.0;0.0;27.0
2946908152.0;724000.0;24.0;48.883732817905;2.2171316250511244;1.0;87.0;364.0;5.0;3.0;1.0;1.0;9.0;9.0;2.0;0.0;1695.0;1.0;1.0;0.0;0.0;0.0;0.0
2905854607.0;890000.0;9.0;48.78853117122805;2.237670989546716;1.0;180.0;233.0;6.0;5.0;2.0;1.0;9.0;9.0;3.0;1.0;5015.0;0.0;0.0;0.0;0.0;0.0;0.0
2952564496.0;750000.0;26.0;48.8832486990021;2.239073629407507;1.0;86.0;0.0;4.0;3.0;1.0;1.0;8.0;8.0;3.0;1.0;332.0;1.0;0.0;0.0;1.0;44.0;0.0
2939762156.0;899000.0;24.0;48.876803023407874;2.2132403319091525;1.0;120.0;350.0;5.0;3.0;1.0;1.0;7.0;5.0;1.0;2.0;1850.0;1.0;1.0;0.0;0.0;15.0;0.0
2961467154.0;1099000.0;3.0;48.9167;2.26837;0.0;138.0;300.0;6.0;4.0;3.0;1.0;6.0;7.0;2.0;1.0;2853.703567279841;1.0;1.0;0.0;1.0;0.0;0.0
2939150018.0;865000.0;11.0;48.91611459337236;2.225097617206316;1.0;142.0;202.0;9.0;5.0;1.0;2.0;7.0;7.0;3.0;1.0;2015.0;1.0;1.0;0.0;1.0;0.0;0.0
2936494093.0;1248000.0;9.0;48.80362248304079;2.2695991113648044;1.0;241.0;527.0;10.0;8.0;1.0;2.0;9.0;9.0;3.0;1.0;2725.0;1.0;1.0;0.0;0.0;0.0;0.0
2844632002.0;1395000.0;27.0;48.87487858329617;2.190222823025559;1.0;206.0;27.0;7.0;5.0;1.0;3.0;9.0;6.0;1.0;1.0;3030.0;1.0;1.0;1.0;1.0;2.0;0.0
2765169538.0;799000.0;11.0;48.92280428598514;2.2498291557078365;1.0;128.0;520.0;7.0;4.0;1.0;0.0;8.0;8.0;2.0;0.0;2115.0;1.0;1.0;1.0;1.0;80.0;0.0
2957075880.0;850000.0;13.0;48.78491063778016;2.292678778604718;1.0;150.0;300.0;8.0;5.0;3.0;3.0;8.0;7.0;3.0;1.0;2115.0;1.0;1.0;1.0;1.0;0.0;0.0
2952784585.0;836000.0;31.0;48.82619398815422;2.2073497875430617;1.0;162.0;420.0;7.0;5.0;1.0;1.0;5.0;5.0;2.0;0.0;2533.931892329734;0.0;0.0;0.0;0.0;0.0;0.0
2951667240.0;750000.0;8.0;48.8101871145862;2.3011166465090693;1.0;145.0;182.0;4.0;3.0;2.0;1.0;8.0;6.0;3.0;2.0;1430.0;1.0;1.0;0.0;1.0;56.0;0.0
2679084210.0;880000.0;9.0;48.77794722921488;2.226826728309846;1.0;130.0;0.0;5.0;4.0;3.0;3.0;6.0;6.0;2.0;2.0;2506.224430247357;0.0;0.0;0.0;0.0;0.0;0.0
2953750925.0;690000.0;27.0;48.87622805505589;2.180940756762039;1.0;118.0;0.0;5.0;3.0;1.0;1.0;8.0;8.0;2.0;0.0;1635.0;1.0;1.0;0.0;1.0;15.0;0.0
2953749604.0;1100000.0;27.0;48.88863334724248;2.1766235368600872;1.0;205.0;127.0;8.0;5.0;1.0;1.0;9.0;9.0;2.0;1.0;3085.0;1.0;1.0;0.0;1.0;30.0;14.0
2946908155.0;560000.0;24.0;48.879433160296166;2.2011444562814195;1.0;87.0;0.0;4.0;3.0;1.0;1.0;6.0;7.0;2.0;1.0;3053.0;1.0;1.0;0.0;1.0;0.0;0.0
2939712458.0;1370000.0;11.0;48.91551438241129;2.261654890142025;1.0;150.0;331.0;7.0;5.0;1.0;1.0;9.0;9.0;2.0;0.0;5197.0;1.0;1.0;0.0;1.0;0.0;0.0
2930787582.0;900000.0;11.0;48.92115872335238;2.2486304216101263;1.0;122.0;180.0;6.0;4.0;1.0;3.0;8.0;8.0;2.0;0.0;2020.0;1.0;1.0;0.0;0.0;40.0;0.0
2914926034.0;950000.0;27.0;48.8780536801728;2.199461872721343;1.0;239.0;182.0;7.0;4.0;1.0;1.0;10.0;10.0;3.0;0.0;6385.0;1.0;1.0;0.0;1.0;0.0;0.0
2897474368.0;1050000.0;27.0;48.86852563492835;2.2092549205410146;1.0;136.0;240.0;4.0;3.0;1.0;1.0;5.0;5.0;1.0;2.0;400.0;1.0;1.0;0.0;1.0;0.0;0.0
2773480850.0;655000.0;8.0;48.809006487539904;2.3001653106135915;1.0;85.0;191.0;4.0;3.0;1.0;1.0;11.0;11.0;3.0;1.0;4390.0;1.0;0.0;0.0;1.0;85.0;0.0
2961710715.0;799000.0;30.0;48.87657129372198;2.2218102118955274;1.0;150.0;244.0;5.0;3.0;2.0;2.0;10.0;7.0;2.0;1.0;3185.0;1.0;1.0;1.0;1.0;35.0;0.0
2877643471.0;1420000.0;16.0;48.82223666601556;2.2548575614014803;1.0;200.0;250.0;6.0;4.0;1.0;1.0;7.0;7.0;4.0;2.0;1595.0;1.0;0.0;0.0;1.0;0.0;17.0
2940480148.0;2180000.0;33.0;48.84395270892275;2.1720887168733127;1.0;303.0;1060.0;8.0;4.0;2.0;3.0;9.0;9.0;4.0;1.0;6390.0;1.0;1.0;0.0;1.0;0.0;0.0
2933361391.0;1870000.0;31.0;48.81832318891074;2.1932714183730906;1.0;320.0;1011.0;12.0;6.0;2.0;3.0;7.0;7.0;3.0;3.0;2550.0;1.0;1.0;1.0;1.0;0.0;0.0
2920858332.0;550000.0;11.0;48.927872559363465;2.257955022695378;1.0;95.0;318.0;5.0;3.0;1.0;0.0;9.0;9.0;3.0;2.0;1630.0;1.0;1.0;1.0;1.0;95.0;0.0
2920677695.0;1150000.0;34.0;48.82567149784721;2.176694482390139;1.0;133.0;600.0;6.0;5.0;3.0;3.0;8.0;8.0;2.0;1.0;2067.5;1.0;1.0;0.0;1.0;60.0;0.0
2961593564.0;579000.0;2.0;48.79281205093663;2.307983667970793;1.0;130.0;210.0;6.0;4.0;3.0;2.0;8.0;8.0;2.0;0.0;2525.0;1.0;1.0;0.0;1.0;0.0;0.0
2935360029.0;1700000.0;28.0;48.85056358921211;2.209116747278224;1.0;290.0;736.0;9.0;5.0;3.0;1.0;11.0;11.0;4.0;1.0;9145.0;1.0;1.0;0.0;1.0;0.0;0.0
2924898978.0;882000.0;24.0;48.89277841879166;2.2095777309760667;1.0;155.0;200.0;6.0;4.0;1.0;2.0;7.0;5.0;3.0;1.0;2480.0;1.0;0.0;0.0;1.0;155.0;0.0
2920378600.0;1290000.0;9.0;48.80820205412807;2.276805851812697;1.0;300.0;400.0;10.0;6.0;2.0;1.0;7.0;5.0;1.0;2.0;2500.0;0.0;0.0;0.0;0.0;0.0;0.0
2956283148.0;528000.0;11.0;48.92209;2.25265;1.0;107.0;147.0;4.0;4.0;1.0;2.0;8.0;8.0;1.0;0.0;2315.0;1.0;1.0;1.0;1.0;107.0;0.0
2954741646.0;1095000.0;27.0;48.86048820363924;2.1853007672673885;1.0;200.0;780.0;7.0;5.0;1.0;1.0;10.0;10.0;2.0;1.0;5220.0;1.0;1.0;1.0;1.0;0.0;30.0
2946908149.0;1097000.0;27.0;48.86460628139673;2.1957709155298546;1.0;140.0;750.0;6.0;4.0;1.0;2.0;8.0;8.0;2.0;3.0;2500.0;1.0;1.0;1.0;1.0;0.0;15.0
2912107141.0;320000.0;11.0;48.92711834610122;2.245704848990985;1.0;46.0;28.0;2.0;1.0;1.0;1.0;8.0;6.0;1.0;0.0;1040.0;1.0;0.0;0.0;1.0;0.0;0.0
2897730899.0;1250000.0;8.0;48.80069152653766;2.2809903332124133;1.0;200.0;240.0;8.0;6.0;2.0;1.0;6.0;5.0;3.0;2.0;745.0;1.0;1.0;1.0;1.0;125.0;0.0
2948418703.0;829000.0;24.0;48.87960824353876;2.2044729414709083;1.0;165.0;222.0;7.0;5.0;1.0;2.0;8.0;6.0;2.0;2.0;2460.0;1.0;1.0;0.0;1.0;165.0;15.0
2945363100.0;499000.0;11.0;48.92264448824772;2.257884946742481;1.0;85.0;0.0;4.0;3.0;1.0;1.0;8.0;6.0;1.0;0.0;1265.0;1.0;1.0;0.0;1.0;0.0;0.0
2939762155.0;735000.0;24.0;48.878566550648;2.2052725993548075;1.0;130.0;130.0;6.0;4.0;1.0;1.0;8.0;6.0;2.0;1.0;1580.0;1.0;1.0;1.0;1.0;0.0;0.0
2930105911.0;950000.0;27.0;48.86092669924137;2.1953272942363893;1.0;165.0;269.0;5.0;4.0;1.0;1.0;10.0;10.0;1.0;3.0;4770.0;1.0;1.0;0.0;1.0;0.0;0.0
2924503598.0;1049000.0;11.0;48.93386579644725;2.271964608047362;1.0;150.0;260.0;6.0;5.0;2.0;1.0;8.0;7.0;2.0;0.0;2057.0;1.0;1.0;0.0;1.0;0.0;0.0
2895005302.0;1200000.0;30.0;48.87577937160072;2.218550050822339;1.0;177.0;378.0;6.0;2.0;2.0;1.0;9.0;9.0;3.0;2.0;4625.0;1.0;1.0;1.0;1.0;177.0;0.0
2920391183.0;598000.0;0.0;48.74597624426576;2.3167190900836263;1.0;133.0;451.0;6.0;4.0;1.0;1.0;8.0;6.0;1.0;1.0;2365.0;0.0;0.0;0.0;0.0;0.0;0.0
2886461056.0;1800000.0;14.0;48.84132662712565;2.1890299958936343;1.0;217.0;800.0;9.0;6.0;1.0;1.0;9.0;9.0;2.0;1.0;7515.0;1.0;1.0;0.0;1.0;0.0;0.0
